,date,arroba,text,tweet_id,favorite,retweet
93,2019-05-27 22:07:52,udavidsilva,"Magazine Luiza querendo comprar a Netshoes, eu tava com uma puta vontade de comprar uns papéis de MGLU3 mas aí lembrei q sou pobre e q cada papel tá $178... deixa pra lá... haueaheuh",1133132738633064448,0,0
94,2019-05-22 20:36:25,daltonvieira,"Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, MRVE3, BBAS3, MGLU3, GGBR4, CCRO3 e WEGE3. Assista!
https://t.co/O9inolT0hz",1131297786408984576,0,0
95,2019-05-27 13:41:01,zelune,"@magazineluiza olha, espero que não esteja brava com a netshoes pq adoraria ver essa compra acontecendo e minhas MGLU3 subindo",1133005188783136769,219,2
96,2019-05-27 12:33:04,DiiegoBrandao,"Mercado
🇮🇹Fiat Chrysler propõe fusão com a Renault (RENA)
🇧🇷Disputa pela Netshoes – MGLU3 eleva 50% o preço da oferta
🇧🇷Vale (VALE5) – Risco na barragem de Barão de Cocais
🇨🇳Minério de ferro +4,5%
🇺🇸Em visita ao Japão, Trump fala de acordo
🇧🇷Protestos à favor do Governo",1132988087531909120,0,0
97,2019-05-27 22:11:02,i58imoveis,$MGLU3 - MAGAZ LUIZA (MGLU-NM) - Outros Comunicados ao Mercado - 27/05/19 https://t.co/MJOOGupX2h,1133133535164944385,0,0
98,2019-05-22 05:44:38,bitcoinincoins,"IBOV, WINM19, WDOM19, PETR4, VALE3, MGLU3, B3SA3 e ELET3 https://t.co/0bgvSImzNn",1131073363315527680,0,0
99,2019-05-24 00:28:14,AndreGomesF,@hbredda Teria como ter um ideia do impacto para a MGLU3 desta proposta da centauro pela Netshoes?,1131718512869814275,0,0
100,2019-05-09 20:14:52,corretorawlc,"09/05/19 - 17:15: Maiores Baixas: BRKM5 -6,97% R$40,70; PCAR4 -4,53% R$83,80; MGLU3 -3,79% R$186,17; MRFG3 -3,26% R$6,53; PETR3 -2,78% R$29,38.",1126581320707190786,0,0
101,2019-05-17 20:50:18,daltonvieira,"Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, MGLU3, B3SA3, BBAS3, SAPR11, HGTX3 e RAPT4. Assista!
https://t.co/T22FSsz5Hq",1129489342731345920,2,0
102,2019-05-14 20:43:18,LeiaFinanceNews,"Análise do Ibovespa, Petr4, Vale3, Bbas3, Mglu3 e de outros papéis - Finance News https://t.co/BmvvVVXPaT",1128400414473367552,1,0
103,2019-05-10 21:06:03,i58imoveis,"$MGLU3 - MAGAZ LUIZA (MGLU-NM) - VM Posicao Individual (Cia,Controladas e Coligadas) https://t.co/9XSzW0atLQ",1126956591092310016,0,0
104,2019-05-10 21:05:03,i58imoveis,"$MGLU3 - MAGAZ LUIZA (MGLU-NM) - VM Posicao Individual (Cia,Controladas e Coligadas) https://t.co/kxJsYCrjML",1126956337777336321,0,0
105,2019-05-09 09:46:37,FabrycioKock,Bom mesmo é começar o dia aprendendo! #MGLU3 @luizatrajano,1126423216703012864,0,0
